Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score,Region,First_Known_Date,Years_Since_First_Adoption,Time_To_Implementation,Policy_Type,Is_Restaurant_Policy,Is_Worksite_Policy,Is_Ban_Policy,Region_Northeast,Region_South,Region_West,MeasureDesc_Commercial Day Care Centers,MeasureDesc_Government Multi-Unit Housing,MeasureDesc_Government Worksites,MeasureDesc_Home-based Day Care Centers,MeasureDesc_Hotels and Motels,MeasureDesc_Personal Vehicles,MeasureDesc_Private Multi-Unit Housing,MeasureDesc_Private Worksites,MeasureDesc_Restaurants,MeasureDesc_Smokefree Indoor Air – Other Sites
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Vehicles,Type of Restriction in Home-Based Day Care Vehicle,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",30GRP,77,62,False,False,2,0,0.0,[],,,0.0,South,2002-05-31,3.671457905544148,62,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care Vehicle,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,3,MS,Mississippi,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-03-23,2006-07-01,"(32.745510099000455, -89.53803082499968)",10GRP,1,100,False,False,4,0,0.0,[],,,0.0,South,1975-06-02,30.806297056810404,100,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,3,NJ,New Jersey,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-01-15,2006-04-15,"(40.13057004800049, -74.27369128799967)",15GRP,96,90,False,True,3,2,0.6666666666666666,"['Delaware', 'New York']",Delaware,1325.0,0.5833333333333333,Northeast,1985-05-10,20.684462696783026,90,Smokefree Indoor Air – Other Sites - Malls,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-01-31,2006-04-03,"(38.89037138500049, -77.03196112699965)",10GRP,65,62,False,False,2,0,0.0,[],,,0.0,South,1987-06-04,18.661190965092402,62,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,50,96,False,False,6,2,0.3333333333333333,"['Nebraska', 'Utah']",Nebraska,4388.0,0.2916666666666666,West,1963-07-12,42.70773442847365,96,Commercial Day Care Centers - Type of Restriction in Commercial Day Care,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,99,96,False,False,6,3,0.5,"['Kansas', 'Oklahoma', 'Utah']",Kansas,6922.0,0.4375,West,1973-05-04,32.8952772073922,96,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,AR,Arkansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,99,105,False,False,6,2,0.3333333333333333,"['Louisiana', 'Oklahoma']",Louisiana,5015.0,0.2916666666666666,South,1973-05-04,32.92539356605065,105,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,3,DC,District of Columbia,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-01-31,2006-04-04,"(38.89037138500049, -77.03196112699965)",10GRP,81,63,False,False,2,1,0.5,['Maryland'],Maryland,3932.0,0.4375,South,1990-01-09,16.060232717316907,63,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",10GRP,65,105,False,False,6,2,0.3333333333333333,"['Missouri', 'Oklahoma']",Missouri,4679.0,0.2916666666666666,South,1987-06-04,18.84188911704312,105,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,65,96,False,False,6,4,0.6666666666666666,"['Nebraska', 'Kansas', 'Oklahoma', 'Utah']",Nebraska,4388.0,0.5833333333333333,West,1987-06-04,18.811772758384667,96,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,100,105,False,False,6,0,0.0,[],,,0.0,South,1975-05-05,30.924024640657084,105,Smokefree Indoor Air – Other Sites - Hospitals,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,3,TN,Tennessee,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Prisons,Banned,4,Ranking,2006-06-12,2006-07-01,"(35.68094058000048, -85.77449091399967)",15GRP,101,19,False,False,7,1,0.1428571428571428,['North Carolina'],North Carolina,277.0,0.3111643835616438,South,1990-04-27,16.125941136208077,19,Smokefree Indoor Air – Other Sites - Prisons,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,236,96,False,False,6,0,0.0,[],,,0.0,West,1979-01-01,27.23340177960301,96,Bars - Type of Restriction in Bar Employee Area,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,CO,Colorado,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",15GRP,96,96,False,False,6,2,0.3333333333333333,"['Oklahoma', 'Utah']",Oklahoma,4388.0,0.2916666666666666,West,1985-05-10,20.878850102669404,96,Smokefree Indoor Air – Other Sites - Malls,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos (Racetrack),Designated Areas,3,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",15GRP,336,105,False,False,6,0,0.0,[],,,0.0,South,2002-05-31,3.8521560574948666,105,Smokefree Indoor Air – Other Sites - Casinos (Racetrack),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,81,30,False,False,4,0,0.0,[],,,0.0,Midwest,1990-01-09,16.826830937713893,30,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,3,AR,Arkansas,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-04-07,2006-07-21,"(34.74865012400045, -92.27449074299966)",10GRP,81,105,False,False,6,1,0.1666666666666666,['Oklahoma'],Oklahoma,1036.0,0.1458333333333333,South,1990-01-09,16.240930869267626,105,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,3,CO,Colorado,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2006-03-27,2006-07-01,"(38.843840757000464, -106.13361092099967)",10GRP,125,96,False,False,6,0,0.0,[],,,0.0,West,2002-05-31,3.8220396988364134,96,Private Multi-Unit Housing - Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",15GRP,97,10,False,False,5,3,0.6,"['Idaho', 'Utah', 'Arizona']",Idaho,4613.0,0.5249999999999999,West,1975-06-02,31.433264887063654,10,Smokefree Indoor Air – Other Sites - Grocery Stores,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Private Worksites,Vehicles,Type of Restriction in Private Worksite Vehicle,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",30GRP,34,30,False,False,4,0,0.0,[],,,0.0,Midwest,1987-06-04,19.42778918548939,30,Private Worksites - Type of Restriction in Private Worksite Vehicle,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,3,WA,Washington,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2005-11-08,2006-07-06,"(47.52227862900048, -120.47001078999972)",10GRP,81,240,False,True,2,2,1.0,"['Idaho', 'Oregon']",Idaho,1544.0,0.7,West,1990-01-09,15.83025325119781,240,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,20,30,False,False,4,0,0.0,[],,,0.0,Midwest,1975-06-02,31.433264887063654,30,Private Worksites - Type of Restriction in Private Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",10GRP,1,10,False,False,5,3,0.6,"['Idaho', 'Utah', 'Arizona']",Idaho,5418.0,0.5249999999999999,West,1975-06-02,31.433264887063654,10,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,97,30,False,False,4,0,0.0,[],,,0.0,Midwest,1975-06-02,31.433264887063654,30,Smokefree Indoor Air – Other Sites - Grocery Stores,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,99,30,False,False,4,1,0.25,['West Virginia'],West Virginia,7878.0,0.21875,Midwest,1973-05-04,33.51129363449692,30,Smokefree Indoor Air – Other Sites - Public Transportation,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",15GRP,96,10,False,False,5,3,0.6,"['Idaho', 'Utah', 'Arizona']",Idaho,4613.0,0.5249999999999999,West,1985-05-10,21.49486652977413,10,Smokefree Indoor Air – Other Sites - Malls,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,65,30,False,False,4,1,0.25,['Michigan'],Michigan,4757.0,0.21875,Midwest,1987-06-04,19.42778918548939,30,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,50,30,False,False,4,1,0.25,['Michigan'],Michigan,4764.0,0.21875,Midwest,1963-07-12,43.32375085557837,30,Commercial Day Care Centers - Type of Restriction in Commercial Day Care,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",10GRP,65,10,False,False,5,4,0.8,"['Idaho', 'Utah', 'Arizona', 'California']",Idaho,4613.0,0.7,West,1987-06-04,19.42778918548939,10,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",15GRP,233,30,False,False,4,0,0.0,[],,,0.0,Midwest,1975-01-01,31.849418206707735,30,Restaurants - Type of Restriction in Restaurant Patron Area,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",30GRP,17,30,False,False,4,0,0.0,[],,,0.0,Midwest,1979-01-01,27.849418206707735,30,Government Worksites - Type of Restriction in Government Worksite Vehicle,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",20GRP,83,30,False,False,4,0,0.0,[],,,0.0,Midwest,1990-01-01,16.84873374401095,30,Hotels and Motels - Sleeping Room Designation (Type),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",15GRP,100,10,False,True,5,2,0.4,"['Idaho', 'Arizona']",Idaho,949.0,0.35,West,1975-05-05,31.509924709103355,10,Smokefree Indoor Air – Other Sites - Hospitals,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,234,30,False,False,4,0,0.0,[],,,0.0,Midwest,1979-01-01,27.849418206707735,30,Bars - Type of Restriction in Bar (Summary),0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,OH,Ohio,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2006-11-07,2006-12-07,"(40.06021014100048, -82.40426005599966)",10GRP,1,30,False,False,4,1,0.25,['Michigan'],Michigan,5347.0,0.21875,Midwest,1975-06-02,31.433264887063654,30,Government Worksites - Type of Restriction in Government Worksite,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,NV,Nevada,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2006-11-07,2006-11-17,"(39.493240390000494, -117.07184056399967)",10GRP,20,10,False,True,5,2,0.4,"['Utah', 'Arizona']",Utah,236.0,0.5530136986301369,West,1975-06-02,31.433264887063654,10,Private Worksites - Type of Restriction in Private Worksite,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,2,AZ,Arizona,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2006-11-07,2007-05-01,"(34.865970280000454, -111.76381127699972)",10GRP,65,175,False,False,5,4,0.8,"['California', 'Nevada', 'Utah', 'Colorado']",California,4613.0,0.7,West,1987-06-04,19.42778918548939,175,Home-based Day Care Centers - Type of Restriction in Home-Based Day Care,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2,LA,Louisiana,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Outpatient Facilities,Designated Areas,3,Ranking,2006-06-30,2007-01-01,"(31.31266064400046, -92.44568007099969)",15GRP,338,185,False,False,3,0,0.0,[],,,0.0,South,2002-05-31,4.082135523613963,185,Smokefree Indoor Air – Other Sites - Substance Use - Outpatient Facilities,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007,1,LA,Louisiana,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Casinos,Designated Areas,3,Ranking,2006-06-30,2007-01-01,"(31.31266064400046, -92.44568007099969)",15GRP,335,185,False,False,3,0,0.0,[],,,0.0,South,2003-03-26,3.263518138261465,185,Smokefree Indoor Air – Other Sites - Casinos,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007,1,LA,Louisiana,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2006-06-30,2007-01-01,"(31.31266064400046, -92.44568007099969)",20GRP,83,185,False,True,3,1,0.3333333333333333,['Arkansas'],Arkansas,84.0,0.5571461187214611,South,1990-01-01,16.49281314168378,185,Hotels and Motels - Sleeping Room Designation (Type),0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,2,AZ,Arizona,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2006-11-15,2007-05-01,"(34.865970280000454, -111.76381127699972)",15GRP,232,167,False,False,5,3,0.6,"['Nevada', 'Utah', 'Colorado']",Nevada,4621.0,0.5249999999999999,West,1975-01-01,31.871321013004792,167,Restaurants - Type of Restriction in Restaurant Employee Area,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,2,AZ,Arizona,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Banned,4,Ranking,2006-11-07,2007-05-01,"(34.865970280000454, -111.76381127699972)",15GRP,339,175,False,False,5,0,0.0,[],,,0.0,West,2001-04-12,5.5715263518138265,175,Smokefree Indoor Air – Other Sites - Substance Use - Residential Facilities,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007,1,LA,Louisiana,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2006-06-30,2007-01-01,"(31.31266064400046, -92.44568007099969)",15GRP,231,185,False,False,3,0,0.0,[],,,0.0,South,1975-01-01,31.49349760438056,185,Restaurants - Type of Restriction in Restaurant Bar Area,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007,2,LA,Louisiana,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Prisons,Banned,4,Ranking,2006-06-30,2007-01-01,"(31.31266064400046, -92.44568007099969)",15GRP,101,185,False,False,3,0,0.0,[],,,0.0,South,1990-04-27,16.175222450376456,185,Smokefree Indoor Air – Other Sites - Prisons,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2007,1,LA,Louisiana,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2006-06-30,2007-01-01,"(31.31266064400046, -92.44568007099969)",10GRP,81,185,False,True,3,1,0.3333333333333333,['Arkansas'],Arkansas,84.0,0.5571461187214611,South,1990-01-09,16.470910335386723,185,Hotels and Motels - Type of Restriction in Lobby and Common Area of Hotel and Motel,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,1,DC,District of Columbia,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2006-01-31,2007-01-01,"(38.89037138500049, -77.03196112699965)",15GRP,236,335,False,False,2,0,0.0,[],,,0.0,South,1979-01-01,27.082819986310746,335,Bars - Type of Restriction in Bar Employee Area,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,2,AZ,Arizona,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2006-11-07,2007-05-01,"(34.865970280000454, -111.76381127699972)",10GRP,50,175,False,False,5,4,0.8,"['California', 'Nevada', 'Utah', 'Colorado']",California,7419.0,0.7,West,1963-07-12,43.32375085557837,175,Commercial Day Care Centers - Type of Restriction in Commercial Day Care,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
