Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1989-07-05,1990-01-01,"(42.82700103200045, -75.54397042699964)",10GRP,37,180,False,False,5,2,0.4,"['Pennsylvania', 'Connecticut']",Pennsylvania,3838.0,0.35
1995,4,MN,Minnesota,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1975-06-02,1975-06-02,"(46.35564873600049, -94.79420050299967)",15GRP,97,0,False,False,4,0,0.0,[],,,0.0
1995,4,NH,New Hampshire,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,1990-04-27,1991-01-01,"(43.65595011300047, -71.50036091999965)",15GRP,100,249,False,False,3,0,0.0,[],,,0.0
1995,4,MA,Massachusetts,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1988-01-14,1988-04-13,"(42.27687047000046, -72.08269067499964)",15GRP,100,90,False,False,5,1,0.2,['Rhode Island'],Rhode Island,3894.0,0.175
1995,4,ND,North Dakota,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1993-01-01,1993-12-31,"(47.47531977900047, -100.11842104899966)",10GRP,37,364,False,False,3,2,0.6666666666666666,"['Minnesota', 'Montana']",Minnesota,6575.0,0.5833333333333333
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",10GRP,37,285,False,False,5,0,0.0,[],,,0.0
1995,4,CA,California,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Designated Areas,3,Ranking,1994-07-21,1995-01-01,"(37.63864012300047, -120.99999953799971)",10GRP,81,164,False,False,3,0,0.0,[],,,0.0
1995,4,RI,Rhode Island,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1986-06-27,1986-06-27,"(41.70828019300046, -71.52247031399963)",10GRP,1,0,False,False,2,0,0.0,[],,,0.0
1995,4,SC,South Carolina,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1990-05-30,1990-08-01,"(33.998821303000454, -81.04537120699968)",15GRP,100,63,False,False,2,0,0.0,[],,,0.0
1995,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1979-07-09,1979-09-28,"(38.89037138500049, -77.03196112699965)",10GRP,1,81,False,False,2,0,0.0,[],,,0.0
1995,4,CO,Colorado,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1994-04-19,1994-04-19,"(38.843840757000464, -106.13361092099967)",10GRP,65,0,False,False,6,1,0.16666666666666666,['Utah'],Utah,28.0,0.43432648401826485
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Designated Areas,3,Ranking,1992-06-11,1992-08-13,"(38.635790776000476, -92.56630005299968)",15GRP,99,63,False,False,7,3,0.42857142857142855,"['Iowa', 'Illinois', 'Nebraska']",Iowa,4770.0,0.37499999999999994
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",15GRP,98,285,False,False,5,0,0.0,[],,,0.0
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1989-07-05,1990-01-01,"(42.82700103200045, -75.54397042699964)",15GRP,97,180,False,False,5,0,0.0,[],,,0.0
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1989-07-05,1990-01-01,"(42.82700103200045, -75.54397042699964)",15GRP,99,180,False,True,5,2,0.4,"['New Jersey', 'Massachusetts']",New Jersey,1484.0,0.35
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",15GRP,100,285,False,False,5,3,0.6,"['Idaho', 'Colorado', 'Nevada']",Idaho,6896.0,0.5249999999999999
1995,4,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1981-07-21,1983-07-01,"(44.56744942400047, -120.15503132599969)",15GRP,98,710,False,False,4,0,0.0,[],,,0.0
1995,4,CO,Colorado,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,1994-04-19,1994-04-19,"(38.843840757000464, -106.13361092099967)",10GRP,50,0,False,False,6,1,0.16666666666666666,['Utah'],Utah,28.0,0.43432648401826485
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1979-05-21,1980-01-01,"(41.6410409880005, -99.36572062299967)",10GRP,1,225,False,False,5,0,0.0,[],,,0.0
1995,4,IL,Illinois,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1990-01-01,1990-07-01,"(40.48501028300046, -88.99771017799969)",15GRP,233,181,False,False,4,1,0.25,['Wisconsin'],Wisconsin,2557.0,0.21875
1995,4,ID,Idaho,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,1992-01-07,1992-01-07,"(43.682630005000476, -114.3637300419997)",10GRP,1,0,False,False,5,1,0.2,['Washington'],Washington,1226.0,0.175
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1992-06-11,1992-08-28,"(38.635790776000476, -92.56630005299968)",10GRP,1,78,False,False,7,5,0.7142857142857143,"['Iowa', 'Illinois', 'Oklahoma', 'Kansas', 'Nebraska']",Iowa,4770.0,0.6249999999999999
1995,4,CT,Connecticut,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1979-01-01,1979-12-31,"(41.56266102000046, -72.64984095199964)",15GRP,233,364,False,True,3,1,0.3333333333333333,['Rhode Island'],Rhode Island,730.0,0.29166666666666663
1995,4,MA,Massachusetts,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,1988-01-14,1988-04-13,"(42.27687047000046, -72.08269067499964)",15GRP,97,90,False,False,5,0,0.0,[],,,0.0
1995,4,MI,Michigan,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1993-10-15,1994-04-01,"(44.6613195430005, -84.71439026999968)",15GRP,233,168,False,False,3,1,0.3333333333333333,['Wisconsin'],Wisconsin,3940.0,0.29166666666666663
1995,4,KS,Kansas,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,1987-07-01,1987-12-31,"(38.34774030000045, -98.20078122699965)",15GRP,231,183,False,False,4,1,0.25,['Nebraska'],Nebraska,3103.0,0.21875
1995,4,MN,Minnesota,Legislation - Smokefree Indoor Air,Private Worksites,Vehicles,Type of Restriction in Private Worksite Vehicle,Banned,4,Ranking,1987-06-04,1990-01-01,"(46.35564873600049, -94.79420050299967)",30GRP,34,942,False,False,4,0,0.0,[],,,0.0
1995,4,NV,Nevada,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,1987-05-21,1987-05-21,"(39.493240390000494, -117.07184056399967)",15GRP,97,0,False,True,5,2,0.4,"['Idaho', 'Oregon']",Idaho,2130.0,0.35
1995,4,NV,Nevada,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1991-06-06,1991-10-01,"(39.493240390000494, -117.07184056399967)",10GRP,37,117,False,False,5,2,0.4,"['Idaho', 'Oregon']",Idaho,3808.0,0.35
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",10GRP,20,0,False,True,3,2,0.6666666666666666,"['Pennsylvania', 'New Jersey']",Pennsylvania,3303.0,0.5833333333333333
1995,4,NV,Nevada,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Designated Areas,3,Ranking,1991-06-06,1991-10-01,"(39.493240390000494, -117.07184056399967)",15GRP,231,117,False,False,5,1,0.2,['Oregon'],Oregon,3808.0,0.175
1995,4,WI,Wisconsin,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,1984-04-18,1984-04-26,"(44.39319117400049, -89.81637074199966)",15GRP,100,8,False,False,4,1,0.25,['Minnesota'],Minnesota,3243.0,0.21875
1995,4,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Designated Areas,3,Ranking,1981-01-01,1981-12-31,"(44.56744942400047, -120.15503132599969)",15GRP,232,364,False,False,4,0,0.0,[],,,0.0
1995,4,MN,Minnesota,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1975-06-02,1975-06-02,"(46.35564873600049, -94.79420050299967)",15GRP,98,0,False,False,4,0,0.0,[],,,0.0
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",10GRP,37,0,False,True,3,1,0.3333333333333333,['Pennsylvania'],Pennsylvania,2015.0,0.29166666666666663
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1989-07-05,1990-01-01,"(42.82700103200045, -75.54397042699964)",15GRP,100,180,False,False,5,3,0.6,"['New Jersey', 'Pennsylvania', 'Massachusetts']",New Jersey,4234.0,0.5249999999999999
1995,4,MO,Missouri,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,1993-06-15,1993-09-13,"(38.635790776000476, -92.56630005299968)",10GRP,50,90,False,False,7,1,0.14285714285714285,['Arkansas'],Arkansas,2994.0,0.12499999999999997
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",20GRP,83,285,False,False,5,0,0.0,[],,,0.0
1995,4,DE,Delaware,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1994-06-28,1994-06-28,"(39.008830667000495, -75.57774116799965)",15GRP,99,0,False,True,3,1,0.3333333333333333,['New Jersey'],New Jersey,3303.0,0.29166666666666663
1995,4,RI,Rhode Island,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1977-05-17,1977-07-16,"(41.70828019300046, -71.52247031399963)",15GRP,100,60,False,False,2,0,0.0,[],,,0.0
1995,4,KS,Kansas,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1994-04-25,1994-07-01,"(38.34774030000045, -98.20078122699965)",10GRP,65,67,False,True,4,2,0.5,"['Missouri', 'Colorado']",Missouri,314.0,0.608458904109589
1995,4,LA,Louisiana,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1992-07-14,1992-08-15,"(31.31266064400046, -92.44568007099969)",10GRP,20,32,False,False,3,0,0.0,[],,,0.0
1995,4,VA,Virginia,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1990-04-18,1990-12-31,"(37.54268067400045, -78.45789046299967)",15GRP,233,257,False,False,5,0,0.0,[],,,0.0
1995,4,SC,South Carolina,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1994-03-01,1994-03-01,"(33.998821303000454, -81.04537120699968)",10GRP,65,0,False,False,2,0,0.0,[],,,0.0
1995,4,NH,New Hampshire,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1990-04-27,1991-01-01,"(43.65595011300047, -71.50036091999965)",15GRP,99,249,False,True,3,1,0.3333333333333333,['Massachusetts'],Massachusetts,834.0,0.29166666666666663
1995,4,PR,Puerto Rico,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Designated Smoking Area,0,Ranking,1993-08-03,1994-01-30,"(18.220833, -66.590149)",15GRP,339,180,False,False,0,0,,[],,,0.0
1995,4,DC,District of Columbia,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1990-12-14,1991-02-14,"(38.89037138500049, -77.03196112699965)",15GRP,233,62,False,True,2,1,0.5,['Virginia'],Virginia,240.0,0.6388698630136986
1995,4,TN,Tennessee,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1995-06-12,1995-07-01,"(35.68094058000048, -85.77449091399967)",15GRP,100,19,False,False,7,3,0.42857142857142855,"['Virginia', 'Arkansas', 'Missouri']",Virginia,6654.0,0.37499999999999994
1995,4,TX,Texas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,1975-05-23,1975-09-01,"(31.827240407000488, -99.42677020599967)",15GRP,100,101,False,False,4,0,0.0,[],,,0.0
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,37,34,False,True,3,3,1.0,"['New York', 'New Hampshire', 'Massachusetts']",New York,1423.0,0.7
1995,4,AZ,Arizona,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Designated Areas,3,Ranking,1973-05-04,1973-08-08,"(34.865970280000454, -111.76381127699972)",15GRP,99,96,False,False,5,0,0.0,[],,,0.0
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1979-01-01,1979-12-31,"(41.6410409880005, -99.36572062299967)",10GRP,37,364,False,False,5,0,0.0,[],,,0.0
1995,4,MD,Maryland,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1995-04-27,1995-04-27,"(39.29058096400047, -76.60926011099963)",15GRP,233,0,False,True,5,4,0.8,"['Virginia', 'Pennsylvania', 'District of Columbia', 'Delaware']",Virginia,2318.0,0.7
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,1979-05-21,1980-01-01,"(41.6410409880005, -99.36572062299967)",15GRP,98,225,False,False,5,1,0.2,['Colorado'],Colorado,689.0,0.19184931506849315
1995,4,VT,Vermont,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,1993-05-28,1993-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,231,34,False,False,3,0,0.0,[],,,0.0
1995,4,MD,Maryland,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,1995-04-27,1995-04-27,"(39.29058096400047, -76.60926011099963)",10GRP,81,0,False,False,5,0,0.0,[],,,0.0
1995,4,IL,Illinois,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Designated Areas,3,Ranking,1990-01-09,1990-07-01,"(40.48501028300046, -88.99771017799969)",10GRP,81,173,False,False,4,0,0.0,[],,,0.0
1995,4,NV,Nevada,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Designated Areas,3,Ranking,1977-05-05,1977-05-05,"(39.493240390000494, -117.07184056399967)",10GRP,1,0,False,False,5,0,0.0,[],,,0.0
1995,4,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1983-01-01,1983-12-31,"(44.39319117400049, -89.81637074199966)",15GRP,233,364,False,False,4,1,0.25,['Minnesota'],Minnesota,2922.0,0.21875
1995,4,NY,New York,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Designated Areas,3,Ranking,1989-07-05,1990-04-01,"(42.82700103200045, -75.54397042699964)",10GRP,20,270,False,True,5,3,0.6,"['New Jersey', 'Pennsylvania', 'Vermont']",New Jersey,1484.0,0.5249999999999999
1995,4,UT,Utah,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1994-03-22,1995-01-01,"(39.360700171000474, -111.58713063499971)",15GRP,99,285,False,False,5,0,0.0,[],,,0.0
1995,4,IL,Illinois,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1990-01-01,1990-07-01,"(40.48501028300046, -88.99771017799969)",10GRP,37,181,False,False,4,1,0.25,['Wisconsin'],Wisconsin,2557.0,0.21875
1995,4,SC,South Carolina,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1990-05-30,1990-08-01,"(33.998821303000454, -81.04537120699968)",15GRP,99,63,False,False,2,0,0.0,[],,,0.0
1995,4,HI,Hawaii,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,1993-04-26,1993-04-26,"(21.304850435000446, -157.85774940299973)",10GRP,65,0,False,False,0,0,,[],,,0.0
1995,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Designated Areas,3,Ranking,1979-01-01,1979-12-31,"(41.6410409880005, -99.36572062299967)",15GRP,236,364,False,False,5,0,0.0,[],,,0.0
1995,4,WI,Wisconsin,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Designated Areas,3,Ranking,1983-01-01,1983-12-31,"(44.39319117400049, -89.81637074199966)",10GRP,37,364,False,False,4,1,0.25,['Minnesota'],Minnesota,2922.0,0.21875
1995,4,RI,Rhode Island,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Designated Areas,3,Ranking,1977-01-01,1977-12-31,"(41.70828019300046, -71.52247031399963)",15GRP,233,364,False,False,2,0,0.0,[],,,0.0
1995,4,KS,Kansas,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,1987-04-14,1987-07-01,"(38.34774030000045, -98.20078122699965)",15GRP,99,78,False,False,4,0,0.0,[],,,0.0
